tagID	tagValue	canonical_genre
10775	bright side of life	bright side of life
10776	shake your money maker	shake your money maker
10777	listenable emopop	listenable emopop
10778	billy howerdel	billy howerdel
10779	modern alternative	modern alternative
10783	nothin on but the radio	nothin on but the radio
10784	erikka supernova	erikka supernova
10785	kraby the klown	kraby the klown
10786	666	666
10787	buttercore	buttercore
10788	crunkcore	crunkcore
10789	gothic glam	gothic glam
10790	scene band	scene band
10791	prostitude music	prostitude music
10792	aiden	aiden
10793	afi	afi
10794	cannibal corpse	cannibal corpse
10795	cm punk	cm punk
10796	undead	undead
10797	hollywood undead	hollywood undead
10798	up beat	up beat
10799	guitar band	guitar band
10800	top tune	top tune
10801	ross and the wrongens	ross and the wrongens
10802	radio friendly	radio friendly
10803	great sound	great sound
10805	dirty southern	dirty southern
10807	saw at glastonbury	saw at glastonbury
10808	clickpop	clickpop
10809	bellingham	bellingham
10810	sexy fucking dance	sexy fucking dance
10811	girl electro rock	girl electro rock
10812	idaho	idaho
10813	zombie rock	zombie rock
10814	looper	looper
10815	eastern-influenced	eastern-influenced
10816	not-the-ohio-band	not-the-ohio-band
10817	broken-up	broken-up
10818	compilation	compilation
10819	diverse	diverse
10820	indie guitar rock	indie guitar rock
10821	hip hop techno electronica beggars rap	hip hop techno electronica beggars rap
10822	vampiric metal	vampiric metal
10825	psychdelic dark ambient sludge avant-garde experimental doom drone metal	psychdelic dark ambient sludge avant-garde experimental doom drone metal
10826	70ss	70ss
10827	zalim metal	zalim metal
10828	doom rock	doom rock
10829	80ss	80ss
10830	balyoz metal	balyoz metal
10831	hele hele metal	hele hele metal
10832	ustad	ustad
10833	jeff martin	jeff martin
10834	ethnic punk	ethnic punk
10835	hobarey	hobarey
10836	heavy doom metal	heavy doom metal
10837	acisiz arabesk	acisiz arabesk
10838	psychedelic dark ambient sludge avant-garde experimental doom drone metal	psychedelic dark ambient sludge avant-garde experimental doom drone metal
10839	metalocalypse	metalocalypse
10840	lise yillari	lise yillari
10842	bang	bang
10843	cock fight	cock fight
10844	early 80s	early 80s
10845	progressive ambient rock	progressive ambient rock
10846	come on you irons	come on you irons
10847	pot goes to 11	pot goes to 11
10848	triple sec	triple sec
10849	do smp	do smp
10850	martwe	martwe
10851	niebka	niebka
10852	bitmaszyna	bitmaszyna
10853	twitch glitch	twitch glitch
10854	yass	yass
10862	united kingdom	united kingdom
10863	austria	austria
10864	psychosolstice	psychosolstice
10865	pinkroom	pinkroom
10866	pink room	pink room
10867	psychodelic	psychodelic
10868	path of dying truth	path of dying truth
10869	king crimson	king crimson
10870	frippertronics	frippertronics
10871	korn	korn
10873	kittie	kittie
10874	scarface	scarface
10875	nightmare before christmas	nightmare before christmas
10877	gta soundtrack	gta soundtrack
10878	gta iii	gta iii
10879	xzibit	xzibit
10880	mudvayne	mudvayne
10881	run dmc	run dmc
10882	limp bizkit	limp bizkit
10883	nfsu 2	nfsu 2
10884	escape the fate	escape the fate
10885	00s rock	00s rock
10887	irony	irony
10889	synth-funk	synth-funk
10890	chillosophy	chillosophy
10891	sountrack	sountrack
10892	nine	nine
10893	actresses	actresses
10895	garbagebagwindow	garbagebagwindow
10896	garbage bag window	garbage bag window
10897	peng	peng
10898	summery	summery
10899	wishful	wishful
10900	subtle	subtle
10901	delicate	delicate
10903	tune	tune
10905	speechless	speechless
10906	euphoric	euphoric
10907	heaven	heaven
10908	merry christmas	merry christmas
10909	christmas song	christmas song
10910	christmas album	christmas album
10911	denters	denters
10912	esmee	esmee
10913	outta	outta
10914	here	here
10915	mother	mother
10916	mum	mum
10917	vma	vma
10918	primer amor	primer amor
10920	beautful	beautful
10921	get yours	get yours
10922	get mine	get mine
10923	cruz	cruz
10924	loving me 4 me	loving me 4 me
10926	i'm ok	i'm ok
10927	make over	make over
10928	impossible	impossible
10930	soar	soar
10931	walk away	walk away
10932	underappreciated	underappreciated
10935	mainz	mainz
10936	sexyy	sexyy
10937	daring	daring
10938	glamorous	glamorous
10939	outrageous	outrageous
10941	alternativee	alternativee
10942	emo x3	emo x3
10943	wowtastic	wowtastic
10944	x3	x3
10945	hung up	hung up
10946	princess of pop	princess of pop
10947	jammin	jammin
10948	fab	fab
10949	edgy	edgy
10950	birth year	birth year
10952	classy	classy
10955	emma watson	emma watson
10956	elijah wood	elijah wood
10957	ashley greene	ashley greene
10958	natalie imbruglia	natalie imbruglia
10959	twilight soundtrack	twilight soundtrack
10960	this is not emo	this is not emo
10961	synth gothic	synth-gothic
10962	melodic punk	melodic punk
10963	imperative reaction	imperative reaction
10964	the bravery	the bravery
10965	hypernova	hypernova
10966	elsiane	elsiane
10967	we have band	we have band
10968	provision	provision
10969	hurts	hurts
10971	lowe	lowe
10972	whistling	whistling
10973	heart-breaking	heart breaking
10974	unstoppable	unstoppable
10975	tear-jearker	tear-jearker
10976	johnny cash	johnny cash
10977	toto	toto
10978	galactic	galactic
10979	lights	lights
10980	naked	naked
10981	question	question
10982	vampire	vampire
10983	cansas	cansas
10984	dorothy	dorothy
10985	stand-out	stand-out
10986	too late	too late
10987	purple haze	purple haze
10989	video games music	video games music
10990	poota	poota
10991	cabelo ruim	cabelo ruim
10992	rampeira	rampeira
10993	ridicula	ridicula
10994	viadinha	viadinha
10995	demonia	demonia
10996	sandy	sandy
10997	ex-sandy	ex-sandy
10998	gostosa	gostosa
10999	ahazante	ahazante
11000	amo demaix	amo demaix
11001	gozada	gozada
11002	vadia que faz musica boa	vadia que faz musica boa
11003	lenda do folclore brasileiro	lenda do folclore brasileiro
11004	curupira	curupira
11005	testa	testa
11006	voz da decada	voz da decada
11007	gorda e gostosa	gorda e gostosa
11008	golfinho	golfinho
11009	obesa	obesa
11010	baleia	baleia
11011	chubby	chubby
11013	jeff buckley	jeff buckley
11014	historic	historic
11015	cossack	cossack
11016	vaticanian	vaticanian
11017	videogame	videogame
11018	the sims 3	the sims 3
11019	children's	children's
11020	duda kesnay	duda kesnay
11021	auto didata	auto didata
11022	autodidata	autodidata
11023	thrash/death metal	thrash/death metal
11024	satanic black metal from hell	satanic black metal from hell
11025	a god on the earth	a god on the earth
11026	a floyd	a floyd
11027	death brutal pagode	death brutal pagode
11028	psychodelic internet	psychodelic internet
11029	feijoada bulgara	feijoada bulgara
11030	troll	troll
11031	stone rock	stone rock
11032	brit-rock	brit rock
11033	heavy blues rock	heavy blues rock
11034	the rocket summer	the rocket summer
11035	chick vocal	chick vocal
11036	dream pop  electropop	dream pop  electropop
11037	the chocolate	the chocolate
11038	outcesticide viii	outcesticide viii
11039	the pixies	the pixies
11040	california gurls	california gurls
11041	high school musical 3	high school musical 3
11042	all artists	all artists
11043	beardy	beardy
11045	indie indie pop acoustic mellow norwegian alternative indie rock folk scandinavian	indie indie pop acoustic mellow norwegian alternative indie rock folk scandinavian
11046	manchester sound	manchester sound
11048	sheffiel bands	sheffiel bands
11049	indie indi	indie indi
11050	super fun	super fun
11051	coyote ugly	coyote ugly
11052	finest tracks	finest tracks
11055	proto metal	proto metal
11056	traditional heavy metal	traditional heavy metal
11057	heavy blues	heavy blues
11059	horrorcore rap	horrorcore rap
11060	bone thugs	bone thugs
11062	mona lisa	mona lisa
11063	emo alternativo hardcore pop rock	emo alternativo hardcore pop rock
11064	thai-pop	thai-pop
11066	joey boy	joey boy
11067	luktung	luktung
11068	hardcore metal	hardcore metal
11069	thai rock	thai rock
11071	sex music	sex music
11072	nighttime	nighttime
11073	stuff that gets me moving	stuff that gets me moving
11075	bloody great	bloody great
11076	build up	build up
11077	fav	fav
11078	distorted	distorted
11079	disconnection from reality	disconnection from reality
11080	space tech	space tech
11082	essential instrumental versions	essential instrumental versions
11083	the end	the end
11084	exclusive	exclusive
11085	sleeptronica	sleeptronica
11086	deep sea	deep sea
11087	outro	outro
11088	intergalactic hip-hop	intergalactic hip-hop
11089	interesting and will do more research on this artist soon	interesting and will do more research on this artist soon
11090	get on this	get on this
11091	ender thomas	ender thomas
11092	bratz	bratz
11093	five	five
11094	venezuelan	venezuelan
11095	yanni	yanni
11096	leslie mills	leslie mills
11097	yanni voices	yanni voices
11098	chloe lowery	chloe lowery
11099	nathan pacheco	nathan pacheco
11100	mia sara	mia sara
11101	nx zero	nx zero
11106	johnny atterbury	johnny atterbury
11107	wesley jay	wesley jay
11108	kent dylan	kent dylan
11109	reigndear	reigndear
11110	wee embers	wee embers
11111	fine champagne cognac	fine champagne cognac
11112	sleighbells	sleighbells
11113	taiwan	taiwan
11114	east london	east london
11115	recomended	recomended
11116	the second of the fourteenth	the second of the fourteenth
11117	royalties	royalties
11118	blackeyes	blackeyes
11119	luap nhoj	luap nhoj
11120	oh cigarette	oh cigarette
11121	your imagination goes here	your imagination goes here
11122	for memory	for memory
11123	hurse	hurse
11124	fourteenth	fourteenth
11125	official album	official album
11126	snowowl records	snowowl records
11127	beacon bay	beacon bay
11128	the london school of music	the london school of music
11129	limited edition	limited edition
11131	fucking mental	fucking mental
11132	fucking annoying background tone	fucking annoying background tone
11133	riceboy sleeps	riceboy sleeps
11134	a crock of crap	a crock of crap
11135	their lyrics seem to describe how i feel	their lyrics seem to describe how i feel
11136	post acid	post acid
11137	nome escroto	nome escroto
11138	numeros	numeros
11139	tosqueira	tosqueira
11141	gloria	gloria
11142	satanic metal	satanic metal
11145	rehab	rehab
11146	girl-band	girl band
11147	latavia	latavia
11148	destiny's child	destiny's child
11149	girlbands	girlbands
11150	br	br
11151	quissu munique	quissu munique
11152	qqqqqqqqqqq	qqqqqqqqqqq
11153	talento	talento
11155	podre	podre
11156	rotten	rotten
11157	stuck on repeat	stuck on repeat
11158	cant stop listening	cant stop listening
11159	jornalismo	jornalismo
11160	hard grunge	hard grunge
11161	samba-rock	samba-rock
11163	new mpb	new mpb
11164	american jazz	american jazz
11165	brazilian jazz	brazilian jazz
11166	modern ska	modern ska
11167	mpb christian	mpb christian
11168	acoustic christian	acoustic christian
11169	brazilian ska	brazilian ska
11170	pre-grunge alternative rock	pre-grunge alternative rock
11171	relax music	relax music
11172	cavalera	cavalera
11173	alternative & punk	alternative & punk
11174	akiko shikata	akiko shikata
11175	aoyama thelma	aoyama thelma
11176	thelma aoyama	thelma aoyama
11177	myth	myth
11178	unforgattable	unforgattable
11179	brit style	brit style
11181	exposure music awards	exposure music awards
11182	melody pop	melody pop
11183	local bands	local bands
11184	workout songs	workout songs
11185	peter paul and mary	peter paul and mary
11187	come here rude boy-boy	come here rude boy-boy
11188	revoltads	revoltads
11189	passiva	passiva
11190	poppunk	poppunk
11192	77 style punk	77 style punk
11195	magyar	magyar
11196	us punk	us punk
11197	melodic punk-rock	melodic punk-rock
11198	lovable foreigners	lovable foreigners
11200	lookout records	lookout records
11201	pop-punk fury	pop-punk fury
11202	punk rock show	punk rock show
11203	punk-pop	punk pop
11204	magyar punk	magyar punk
11205	hungarian punk-rock	hungarian punk-rock
11206	punk revival	punk revival
11208	true punk	true punk
11209	hungarian punk	hungarian punk
11210	buzzpop	buzzpop
11211	punk rock-n-roll	punk rock-n-roll
11212	lookout	lookout
11213	die rzte	die rzte
11214	clash	clash
11215	singalong punk	singalong punk
11216	mississippi	mississippi
11218	the mars volta	the mars volta
11219	working class	working class
11221	super catchy	super catchy
11222	me likey	me likey
11223	so sweet	so sweet
11224	jackass number 2	jackass number 2
11225	fucking beast	fucking beast
11226	kinda emoish	kinda emoish
11227	future wifey	future wifey
11231	people are crazy	people are crazy
11233	rip	rip
11234	sexi	sexi
11235	sexy video	sexy video
11236	cute song	cute song
11237	i cry when angels deserve to die	i cry when angels deserve to die
11239	gulity pleasure	gulity pleasure
11240	jared leto	jared leto
11241	sexy lead singer	sexy lead singer
11243	eazy-e	eazy-e
11244	ice cube	ice cube
11245	dr dre	dr dre
11246	temporal	temporal
11247	techno-industrial	techno-industrial
11248	dark industrial	dark industrial
11249	industrial noise	industrial noise
11250	hard dance	hard dance
11251	hip-hop industrial	hip-hop industrial
11252	electro - industrial	electro - industrial
11253	ambient-industrial	ambient industrial
11254	industrial world	industrial world
11255	el nin yo	el nin yo
11256	agrestina	agrestina
11257	paranaense	paranaense
11258	music for your ears	music for your ears
11259	melodramatic popular song	melodramatic popular song
11260	roquenrou	roquenrou
11261	parana	parana
11262	pr	pr
11263	makes me want to shout it from a rooftop	makes me want to shout it from a rooftop
11264	me faz querer subir no telhado e gritar pra todo mundo ouvir	me faz querer subir no telhado e gritar pra todo mundo ouvir
11266	isolation	isolation
11267	ian curtis	ian curtis
11268	she wolf	she wolf
11269	man vocalist	man vocalist
11273	relationships	relationships
11274	rock out	rock out
11275	angry	angry
11276	mystical	mystical
11277	innocent	innocent
11278	philosophical	philosophical
11279	so cheesy	so cheesy
11280	ooh girl	ooh girl
11281	blunt	blunt
11282	wise	wise
11283	reflective	reflective
11284	release	release
11285	confessional	confessional
11286	little mermaid	little mermaid
11287	british television	british television
11288	harsh	harsh
11289	electrodark	electrodark
11290	electronic house	electronic house
11293	white rap	white rap
11314	trashbag filled with vomit	trashbag filled with vomit
11321	sondtrack	sondtrack
11322	tocante	tocante
11323	kid abelha	kid abelha
11324	patti smith	patti smith
11325	perfeita	perfeita
11326	chav	chav
11327	melodic thrash metal	melodic thrash metal
11328	brian hands	brian hands
11329	chamone	chamone
11332	global	global
11333	dig it	dig it
11334	well cool	well cool
11335	farout	farout
11336	lms artist	lms artist
